::1 - - [15/Jul/2021:16:00:01 +0000] "GET /birthday/remind HTTP/1.1" 200 208 "-" "curl/7.29.0"
::ffff:185.142.236.35 - - [15/Jul/2021:21:51:51 +0000] "GET / HTTP/1.1" 404 1022 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
::ffff:185.142.236.35 - - [15/Jul/2021:21:51:53 +0000] "GET /favicon.ico HTTP/1.1" 404 1022 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:80.0) Gecko/20100101 Firefox/80.0"
::ffff:34.79.68.246 - - [15/Jul/2021:21:51:58 +0000] "GET / HTTP/1.1" 404 1022 "-" "python-requests/2.25.1"
::ffff:62.141.35.225 - - [16/Jul/2021:01:02:40 +0000] "GET / HTTP/1.1" 404 1022 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
::ffff:113.128.105.242 - - [16/Jul/2021:01:49:59 +0000] "HEAD http://110.242.68.4/ HTTP/1.1" 404 1022 "-" "Mozilla/5.01669615 Mozilla/5.0 (Linux; Android 5.1; S900PROBT Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Safari/537.36"
::ffff:124.227.31.100 - - [16/Jul/2021:04:48:02 +0000] "HEAD http://110.242.68.4/ HTTP/1.1" 404 1022 "-" "Mozilla/5.01732016 Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:55.0) Gecko/20100101 Firefox/55.0"
::ffff:104.140.188.10 - - [16/Jul/2021:09:09:04 +0000] "GET / HTTP/1.0" 404 1022 "-" "https://gdnplus.com:Gather Analyze Provide."
::ffff:78.31.71.186 - - [16/Jul/2021:11:38:23 +0000] "GET / HTTP/1.1" 404 1022 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
